date,event_name,class,driver1,driver2,normalized_diff_per_60s,raw_diff_sec,driver1_time,driver2_time
2025-6-28,2025 Sediv Divisional,US,Evan Williams,Timmy Luporini,-0.955,-10.498,654.089,664.587
2025-10-17,2025 National Championship,US,Evan Williams,Ed Trudeau,-0.221,-2.581,700.500,703.081
2025-10-17,2025 National Championship,US,Evan Williams,Timothy Luporini,-0.607,-7.124,700.500,707.624
2025-10-17,2025 National Championship,US,Evan Williams,Jonathan Coatney,-4.121,-49.829,700.500,750.329
2025-10-17,2025 National Championship,US,Evan Williams,Stephen Parsons,-6.911,-85.615,700.500,786.115
2025-6-28,2025 Sediv Divisional,US,Timmy Luporini,Evan Williams,0.955,10.498,664.587,654.089
2025-6-28,2025 Sediv Divisional,TM,Steve Cerqueira,Ashley Roper,-1.792,-22.719,749.340,772.059
2025-6-28,2025 Sediv Divisional,TM,Steve Cerqueira,Eli Drennan,-1.908,-24.214,749.340,773.554
2025-6-28,2025 Sediv Divisional,TM,Steve Cerqueira,Meagan Cerqueira,-2.002,-25.428,749.340,774.768
2025-6-28,2025 Sediv Divisional,TM,Steve Cerqueira,Edwin Estep,-3.058,-39.192,749.340,788.532
2025-6-28,2025 Sediv Divisional,TM,Steve Cerqueira,Michael Donovan,-3.292,-42.269,749.340,791.609
2025-6-28,2025 Sediv Divisional,TM,Ashley Roper,Steve Cerqueira,1.792,22.719,772.059,749.340
2025-6-28,2025 Sediv Divisional,TM,Ashley Roper,Eli Drennan,-0.116,-1.495,772.059,773.554
2025-6-28,2025 Sediv Divisional,TM,Ashley Roper,Meagan Cerqueira,-0.210,-2.709,772.059,774.768
2025-6-28,2025 Sediv Divisional,TM,Ashley Roper,Edwin Estep,-1.267,-16.473,772.059,788.532
2025-6-28,2025 Sediv Divisional,TM,Ashley Roper,Michael Donovan,-1.500,-19.550,772.059,791.609
2025-6-28,2025 Sediv Divisional,TM,Eli Drennan,Steve Cerqueira,1.908,24.214,773.554,749.340
2025-6-28,2025 Sediv Divisional,TM,Eli Drennan,Ashley Roper,0.116,1.495,773.554,772.059
2025-6-28,2025 Sediv Divisional,TM,Eli Drennan,Meagan Cerqueira,-0.094,-1.214,773.554,774.768
2025-6-28,2025 Sediv Divisional,TM,Eli Drennan,Edwin Estep,-1.151,-14.978,773.554,788.532
2025-6-28,2025 Sediv Divisional,TM,Eli Drennan,Michael Donovan,-1.384,-18.055,773.554,791.609
2025-6-28,2025 Sediv Divisional,TM,Meagan Cerqueira,Steve Cerqueira,2.002,25.428,774.768,749.340
2025-6-28,2025 Sediv Divisional,TM,Meagan Cerqueira,Ashley Roper,0.210,2.709,774.768,772.059
2025-6-28,2025 Sediv Divisional,TM,Meagan Cerqueira,Eli Drennan,0.094,1.214,774.768,773.554
2025-6-28,2025 Sediv Divisional,TM,Meagan Cerqueira,Edwin Estep,-1.057,-13.764,774.768,788.532
2025-6-28,2025 Sediv Divisional,TM,Meagan Cerqueira,Michael Donovan,-1.290,-16.841,774.768,791.609
2025-6-28,2025 Sediv Divisional,TM,Edwin Estep,Steve Cerqueira,3.058,39.192,788.532,749.340
2025-6-28,2025 Sediv Divisional,TM,Edwin Estep,Ashley Roper,1.267,16.473,788.532,772.059
2025-6-28,2025 Sediv Divisional,TM,Edwin Estep,Eli Drennan,1.151,14.978,788.532,773.554
2025-6-28,2025 Sediv Divisional,TM,Edwin Estep,Meagan Cerqueira,1.057,13.764,788.532,774.768
2025-6-28,2025 Sediv Divisional,TM,Edwin Estep,Michael Donovan,-0.234,-3.077,788.532,791.609
2025-6-28,2025 Sediv Divisional,TM,Michael Donovan,Steve Cerqueira,3.292,42.269,791.609,749.340
2025-6-28,2025 Sediv Divisional,TM,Michael Donovan,Ashley Roper,1.500,19.550,791.609,772.059
2025-6-28,2025 Sediv Divisional,TM,Michael Donovan,Eli Drennan,1.384,18.055,791.609,773.554
2025-6-28,2025 Sediv Divisional,TM,Michael Donovan,Meagan Cerqueira,1.290,16.841,791.609,774.768
2025-6-28,2025 Sediv Divisional,TM,Michael Donovan,Edwin Estep,0.234,3.077,791.609,788.532
2025-6-28,2025 Sediv Divisional,SF,Ryan Finch,Chris Raglin,-1.420,-15.776,658.659,674.435
2025-6-28,2025 Sediv Divisional,SF,Ryan Finch,Tom Harrington,-1.924,-21.467,658.659,680.126
2025-6-28,2025 Sediv Divisional,SF,Ryan Finch,Shawna Bowman,-2.474,-27.733,658.659,686.392
2025-6-28,2025 Sediv Divisional,SF,Ryan Finch,Alicia Harrington,-6.750,-78.514,658.659,737.173
2025-10-17,2025 National Championship,SF,Ryan Finch,Tom Harrington,0.944,12.036,771.242,759.206
2025-10-17,2025 National Championship,SF,Ryan Finch,Christopher Raglin,0.753,9.614,771.242,761.628
2025-10-17,2025 National Championship,SF,Ryan Finch,Hubert Borowski,-0.692,-8.942,771.242,780.184
2025-10-17,2025 National Championship,SF,Ryan Finch,Shawna Bowman,-0.925,-11.979,771.242,783.221
2025-10-17,2025 National Championship,SF,Ryan Finch,Harold Denham,-3.059,-40.354,771.242,811.596
2025-10-17,2025 National Championship,SF,Ryan Finch,Alicia Harrington,-4.275,-56.983,771.242,828.225
2025-10-17,2025 National Championship,SF,Ryan Finch,Keith Lightfoot,-4.620,-61.760,771.242,833.002
2025-10-17,2025 National Championship,SF,Ryan Finch,Kane Nale,-13.363,-193.299,771.242,964.541
2025-6-28,2025 Sediv Divisional,SF,Chris Raglin,Ryan Finch,1.420,15.776,674.435,658.659
2025-6-28,2025 Sediv Divisional,SF,Chris Raglin,Tom Harrington,-0.504,-5.691,674.435,680.126
2025-6-28,2025 Sediv Divisional,SF,Chris Raglin,Shawna Bowman,-1.054,-11.957,674.435,686.392
2025-6-28,2025 Sediv Divisional,SF,Chris Raglin,Alicia Harrington,-5.333,-62.738,674.435,737.173
2025-6-28,2025 Sediv Divisional,SF,Tom Harrington,Ryan Finch,1.924,21.467,680.126,658.659
2025-6-28,2025 Sediv Divisional,SF,Tom Harrington,Chris Raglin,0.504,5.691,680.126,674.435
2025-6-28,2025 Sediv Divisional,SF,Tom Harrington,Shawna Bowman,-0.550,-6.266,680.126,686.392
2025-6-28,2025 Sediv Divisional,SF,Tom Harrington,Alicia Harrington,-4.830,-57.047,680.126,737.173
2024-08-10,2024 Sediv Divisional,SF,Tom Harrington,Shawna Bowman,-0.576,-5.782,598.943,604.725
2024-08-10,2024 Sediv Divisional,SF,Tom Harrington,Johnny Brewster,-1.965,-19.946,598.943,618.889
2024-08-10,2024 Sediv Divisional,SF,Tom Harrington,Kane Nale,-5.564,-58.244,598.943,657.187
2025-10-17,2025 National Championship,SF,Tom Harrington,Christopher Raglin,-0.191,-2.422,759.206,761.628
2025-10-17,2025 National Championship,SF,Tom Harrington,Ryan Finch,-0.944,-12.036,759.206,771.242
2025-10-17,2025 National Championship,SF,Tom Harrington,Hubert Borowski,-1.635,-20.978,759.206,780.184
2025-10-17,2025 National Championship,SF,Tom Harrington,Shawna Bowman,-1.868,-24.015,759.206,783.221
2025-10-17,2025 National Championship,SF,Tom Harrington,Harold Denham,-4.002,-52.390,759.206,811.596
2025-10-17,2025 National Championship,SF,Tom Harrington,Alicia Harrington,-5.217,-69.019,759.206,828.225
2025-10-17,2025 National Championship,SF,Tom Harrington,Keith Lightfoot,-5.562,-73.796,759.206,833.002
2025-10-17,2025 National Championship,SF,Tom Harrington,Kane Nale,-14.295,-205.335,759.206,964.541
2024-10-18,2024 National Championships,SF,Tom Harrington,Donald Carl,0.219,2.585,708.448,705.863
2024-10-18,2024 National Championships,SF,Tom Harrington,Hubert Borowski,-0.059,-0.699,708.448,709.147
2024-10-18,2024 National Championships,SF,Tom Harrington,Vincent Dozeman,-1.238,-14.771,708.448,723.219
2024-10-18,2024 National Championships,SF,Tom Harrington,Shawna Bowman,-2.090,-25.118,708.448,733.566
2024-10-18,2024 National Championships,SF,Tom Harrington,Johnny Brewster,-2.668,-32.221,708.448,740.669
2024-10-18,2024 National Championships,SF,Tom Harrington,Lee Reynolds,-3.393,-41.230,708.448,749.678
2024-10-18,2024 National Championships,SF,Tom Harrington,Samantha Steelman,-3.524,-42.869,708.448,751.317
2024-10-18,2024 National Championships,SF,Tom Harrington,Kane Nale,-6.884,-86.234,708.448,794.682
2024-10-18,2024 National Championships,SF,Tom Harrington,Chris Crafford,-7.060,-88.571,708.448,797.019
2025-6-28,2025 Sediv Divisional,SF,Shawna Bowman,Ryan Finch,2.474,27.733,686.392,658.659
2025-6-28,2025 Sediv Divisional,SF,Shawna Bowman,Chris Raglin,1.054,11.957,686.392,674.435
2025-6-28,2025 Sediv Divisional,SF,Shawna Bowman,Tom Harrington,0.550,6.266,686.392,680.126
2025-6-28,2025 Sediv Divisional,SF,Shawna Bowman,Alicia Harrington,-4.281,-50.781,686.392,737.173
2024-08-10,2024 Sediv Divisional,SF,Shawna Bowman,Tom Harrington,0.576,5.782,604.725,598.943
2024-08-10,2024 Sediv Divisional,SF,Shawna Bowman,Johnny Brewster,-1.389,-14.164,604.725,618.889
2024-08-10,2024 Sediv Divisional,SF,Shawna Bowman,Kane Nale,-4.989,-52.462,604.725,657.187
2025-10-17,2025 National Championship,SF,Shawna Bowman,Tom Harrington,1.868,24.015,783.221,759.206
2025-10-17,2025 National Championship,SF,Shawna Bowman,Christopher Raglin,1.677,21.593,783.221,761.628
2025-10-17,2025 National Championship,SF,Shawna Bowman,Ryan Finch,0.925,11.979,783.221,771.242
2025-10-17,2025 National Championship,SF,Shawna Bowman,Hubert Borowski,0.233,3.037,783.221,780.184
2025-10-17,2025 National Championship,SF,Shawna Bowman,Harold Denham,-2.135,-28.375,783.221,811.596
2025-10-17,2025 National Championship,SF,Shawna Bowman,Alicia Harrington,-3.351,-45.004,783.221,828.225
2025-10-17,2025 National Championship,SF,Shawna Bowman,Keith Lightfoot,-3.696,-49.781,783.221,833.002
2025-10-17,2025 National Championship,SF,Shawna Bowman,Kane Nale,-12.449,-181.320,783.221,964.541
2022-09-23,2022 National Championships,SF,Shawna Bowman,Dwight Wood,3.095,28.787,572.532,543.745
2022-09-23,2022 National Championships,SF,Shawna Bowman,Evan Markewycz,2.209,20.701,572.532,551.831
2022-09-23,2022 National Championships,SF,Shawna Bowman,Antonio Serracino,2.031,19.056,572.532,553.476
2022-09-23,2022 National Championships,SF,Shawna Bowman,Brett Nelson,1.537,14.482,572.532,558.050
2022-09-23,2022 National Championships,SF,Shawna Bowman,Brian Cather,0.900,8.527,572.532,564.005
2022-09-23,2022 National Championships,SF,Shawna Bowman,Wallace Wood,0.739,7.005,572.532,565.527
2022-09-23,2022 National Championships,SF,Shawna Bowman,Chris Whitney,0.334,3.174,572.532,569.358
2022-09-23,2022 National Championships,SF,Shawna Bowman,Chris Ollenburg,0.086,0.819,572.532,571.713
2022-09-23,2022 National Championships,SF,Shawna Bowman,Caleb Warren,-0.167,-1.598,572.532,574.130
2022-09-23,2022 National Championships,SF,Shawna Bowman,Josh Armantrout,-4.447,-44.064,572.532,616.596
2024-10-18,2024 National Championships,SF,Shawna Bowman,Donald Carl,2.309,27.703,733.566,705.863
2024-10-18,2024 National Championships,SF,Shawna Bowman,Tom Harrington,2.090,25.118,733.566,708.448
2024-10-18,2024 National Championships,SF,Shawna Bowman,Hubert Borowski,2.031,24.419,733.566,709.147
2024-10-18,2024 National Championships,SF,Shawna Bowman,Vincent Dozeman,0.852,10.347,733.566,723.219
2024-10-18,2024 National Championships,SF,Shawna Bowman,Johnny Brewster,-0.578,-7.103,733.566,740.669
2024-10-18,2024 National Championships,SF,Shawna Bowman,Lee Reynolds,-1.304,-16.112,733.566,749.678
2024-10-18,2024 National Championships,SF,Shawna Bowman,Samantha Steelman,-1.435,-17.751,733.566,751.317
2024-10-18,2024 National Championships,SF,Shawna Bowman,Kane Nale,-4.799,-61.116,733.566,794.682
2024-10-18,2024 National Championships,SF,Shawna Bowman,Chris Crafford,-4.975,-63.453,733.566,797.019
2025-6-28,2025 Sediv Divisional,SF,Alicia Harrington,Ryan Finch,6.750,78.514,737.173,658.659
2025-6-28,2025 Sediv Divisional,SF,Alicia Harrington,Chris Raglin,5.333,62.738,737.173,674.435
2025-6-28,2025 Sediv Divisional,SF,Alicia Harrington,Tom Harrington,4.830,57.047,737.173,680.126
2025-6-28,2025 Sediv Divisional,SF,Alicia Harrington,Shawna Bowman,4.281,50.781,737.173,686.392
2025-10-17,2025 National Championship,SF,Alicia Harrington,Tom Harrington,5.217,69.019,828.225,759.206
2025-10-17,2025 National Championship,SF,Alicia Harrington,Christopher Raglin,5.027,66.597,828.225,761.628
2025-10-17,2025 National Championship,SF,Alicia Harrington,Ryan Finch,4.275,56.983,828.225,771.242
2025-10-17,2025 National Championship,SF,Alicia Harrington,Hubert Borowski,3.584,48.041,828.225,780.184
2025-10-17,2025 National Championship,SF,Alicia Harrington,Shawna Bowman,3.351,45.004,828.225,783.221
2025-10-17,2025 National Championship,SF,Alicia Harrington,Harold Denham,1.217,16.629,828.225,811.596
2025-10-17,2025 National Championship,SF,Alicia Harrington,Keith Lightfoot,-0.345,-4.777,828.225,833.002
2025-10-17,2025 National Championship,SF,Alicia Harrington,Kane Nale,-9.124,-136.316,828.225,964.541
2025-6-28,2025 Sediv Divisional,SR,Logan Altmyer,Ceili McClarney,-4.910,-57.237,670.853,728.090
2025-6-28,2025 Sediv Divisional,SR,Logan Altmyer,Jasmine McClarney,-6.025,-70.920,670.853,741.773
2024-08-10,2024 Sediv Divisional,SR,Logan Altmyer,Adam Raymer,-1.117,-11.306,601.746,613.052
2024-08-10,2024 Sediv Divisional,SR,Logan Altmyer,Don Perlick,-2.378,-24.331,601.746,626.077
2024-08-10,2024 Sediv Divisional,SR,Logan Altmyer,Steven Critchfield,-8.945,-96.939,601.746,698.685
2024-08-10,2024 Sediv Divisional,SR,Logan Altmyer,John Jones,-22.615,-279.476,601.746,881.222
2025-10-17,2025 National Championship,SR,Logan Altmyer,Michael Golden,0.379,5.129,815.455,810.326
2025-10-17,2025 National Championship,SR,Logan Altmyer,Jason Stewart,-0.851,-11.648,815.455,827.103
2025-10-17,2025 National Championship,SR,Logan Altmyer,Andrew Benagh,-8.601,-125.928,815.455,941.383
2025-10-17,2025 National Championship,SR,Logan Altmyer,Ceili McClarney,-9.008,-132.359,815.455,947.814
2025-10-17,2025 National Championship,SR,Logan Altmyer,Jasmine McClarney,-9.032,-132.746,815.455,948.201
2025-10-17,2025 National Championship,SR,Logan Altmyer,Jason Lee,-9.266,-136.466,815.455,951.921
2025-10-17,2025 National Championship,SR,Logan Altmyer,Josh Armantrout,-9.310,-137.180,815.455,952.635
2024-10-18,2024 National Championships,SR,Logan Altmyer,Josh Armantrout,-0.369,-4.437,719.819,724.256
2024-10-18,2024 National Championships,SR,Logan Altmyer,Michael Golden,-0.372,-4.478,719.819,724.297
2024-10-18,2024 National Championships,SR,Logan Altmyer,Adam Raymer,-0.779,-9.406,719.819,729.225
2024-10-18,2024 National Championships,SR,Logan Altmyer,Jason Stewart,-1.109,-13.423,719.819,733.242
2024-10-18,2024 National Championships,SR,Logan Altmyer,James Green,-1.412,-17.136,719.819,736.955
2024-10-18,2024 National Championships,SR,Logan Altmyer,Jared Phillippe,-1.700,-20.683,719.819,740.502
2024-10-18,2024 National Championships,SR,Logan Altmyer,Trevor Phillippe,-1.723,-20.969,719.819,740.788
2024-10-18,2024 National Championships,SR,Logan Altmyer,Ceili Mcclarney,-7.891,-101.338,719.819,821.157
2024-10-18,2024 National Championships,SR,Logan Altmyer,Jasmine McClarney,-8.112,-104.373,719.819,824.192
2024-10-18,2024 National Championships,SR,Logan Altmyer,Keith Lightfoot,-9.796,-127.962,719.819,847.781
2025-6-28,2025 Sediv Divisional,SR,Ceili McClarney,Logan Altmyer,4.910,57.237,728.090,670.853
2025-6-28,2025 Sediv Divisional,SR,Ceili McClarney,Jasmine McClarney,-1.117,-13.683,728.090,741.773
2025-10-17,2025 National Championship,SR,Ceili McClarney,Michael Golden,9.384,137.488,947.814,810.326
2025-10-17,2025 National Championship,SR,Ceili McClarney,Logan Altmyer,9.008,132.359,947.814,815.455
2025-10-17,2025 National Championship,SR,Ceili McClarney,Jason Stewart,8.161,120.711,947.814,827.103
2025-10-17,2025 National Championship,SR,Ceili McClarney,Andrew Benagh,0.408,6.431,947.814,941.383
2025-10-17,2025 National Championship,SR,Ceili McClarney,Jasmine McClarney,-0.024,-0.387,947.814,948.201
2025-10-17,2025 National Championship,SR,Ceili McClarney,Jason Lee,-0.259,-4.107,947.814,951.921
2025-10-17,2025 National Championship,SR,Ceili McClarney,Josh Armantrout,-0.304,-4.821,947.814,952.635
2025-6-28,2025 Sediv Divisional,SR,Jasmine McClarney,Logan Altmyer,6.025,70.920,741.773,670.853
2025-6-28,2025 Sediv Divisional,SR,Jasmine McClarney,Ceili McClarney,1.117,13.683,741.773,728.090
2025-10-17,2025 National Championship,SR,Jasmine McClarney,Michael Golden,9.408,137.875,948.201,810.326
2025-10-17,2025 National Championship,SR,Jasmine McClarney,Logan Altmyer,9.032,132.746,948.201,815.455
2025-10-17,2025 National Championship,SR,Jasmine McClarney,Jason Stewart,8.186,121.098,948.201,827.103
2025-10-17,2025 National Championship,SR,Jasmine McClarney,Andrew Benagh,0.433,6.818,948.201,941.383
2025-10-17,2025 National Championship,SR,Jasmine McClarney,Ceili McClarney,0.024,0.387,948.201,947.814
2025-10-17,2025 National Championship,SR,Jasmine McClarney,Jason Lee,-0.235,-3.720,948.201,951.921
2025-10-17,2025 National Championship,SR,Jasmine McClarney,Josh Armantrout,-0.280,-4.434,948.201,952.635
2024-10-18,2024 National Championships,SR,Jasmine McClarney,Logan Altmyer,8.112,104.373,824.192,719.819
2024-10-18,2024 National Championships,SR,Jasmine McClarney,Josh Armantrout,7.745,99.936,824.192,724.256
2024-10-18,2024 National Championships,SR,Jasmine McClarney,Michael Golden,7.741,99.895,824.192,724.297
2024-10-18,2024 National Championships,SR,Jasmine McClarney,Adam Raymer,7.336,94.967,824.192,729.225
2024-10-18,2024 National Championships,SR,Jasmine McClarney,Jason Stewart,7.008,90.950,824.192,733.242
2024-10-18,2024 National Championships,SR,Jasmine McClarney,James Green,6.706,87.237,824.192,736.955
2024-10-18,2024 National Championships,SR,Jasmine McClarney,Jared Phillippe,6.418,83.690,824.192,740.502
2024-10-18,2024 National Championships,SR,Jasmine McClarney,Trevor Phillippe,6.395,83.404,824.192,740.788
2024-10-18,2024 National Championships,SR,Jasmine McClarney,Ceili Mcclarney,0.221,3.035,824.192,821.157
2024-10-18,2024 National Championships,SR,Jasmine McClarney,Keith Lightfoot,-1.693,-23.589,824.192,847.781
2025-6-28,2025 Sediv Divisional,SA,Shelton Wright,Charles Wright,-0.787,-8.402,636.348,644.750
2025-6-28,2025 Sediv Divisional,SA,Shelton Wright,Austin Hulings,-2.257,-24.392,636.348,660.740
2025-6-28,2025 Sediv Divisional,SA,Shelton Wright,Thomas Morris,-4.825,-53.319,636.348,689.667
2025-6-28,2025 Sediv Divisional,SA,Shelton Wright,Casey Hamm,-4.861,-53.731,636.348,690.079
2025-6-28,2025 Sediv Divisional,SA,Shelton Wright,Timothy Barker,-5.482,-60.926,636.348,697.274
2025-6-28,2025 Sediv Divisional,SA,Shelton Wright,Jody Trivette,-6.031,-67.344,636.348,703.692
2025-6-28,2025 Sediv Divisional,SA,Shelton Wright,Scott Francis,-6.393,-71.617,636.348,707.965
2025-6-28,2025 Sediv Divisional,SA,Shelton Wright,Ken Nevins,-6.641,-74.564,636.348,710.912
2025-6-28,2025 Sediv Divisional,SA,Shelton Wright,Jennifer Samardak,-7.616,-86.247,636.348,722.595
2024-08-10,2024 Sediv Divisional,SA,Shelton Wright,Charles Wright,-0.430,-4.068,566.101,570.169
2024-08-10,2024 Sediv Divisional,SA,Shelton Wright,Robert Seelig,-0.434,-4.107,566.101,570.208
2024-08-10,2024 Sediv Divisional,SA,Shelton Wright,Timothy Thompson,-0.785,-7.452,566.101,573.553
2024-08-10,2024 Sediv Divisional,SA,Shelton Wright,Casey Hamm,-3.469,-33.703,566.101,599.804
2024-08-10,2024 Sediv Divisional,SA,Shelton Wright,Michael Harbeson,-5.022,-49.457,566.101,615.558
2024-08-10,2024 Sediv Divisional,SA,Shelton Wright,W. Thomas Morris,-6.000,-59.590,566.101,625.691
2024-08-10,2024 Sediv Divisional,SA,Shelton Wright,Tristan Washburn,-6.033,-59.932,566.101,626.033
2024-08-10,2024 Sediv Divisional,SA,Shelton Wright,Chris Mattingly,-10.854,-112.586,566.101,678.687
2024-08-10,2024 Sediv Divisional,SA,Shelton Wright,James Lyvers,-15.462,-167.465,566.101,733.566
2024-08-10,2024 Sediv Divisional,SA,Shelton Wright,Jennifer Samardak,-23.219,-271.632,566.101,837.733
2025-10-17,2025 National Championship,SA,Shelton Wright,Timothy Thompson,5.391,67.588,786.072,718.484
2025-10-17,2025 National Championship,SA,Shelton Wright,Robert Seelig,4.041,51.213,786.072,734.859
2025-10-17,2025 National Championship,SA,Shelton Wright,Charles Wright,3.685,46.841,786.072,739.231
2025-10-17,2025 National Championship,SA,Shelton Wright,Jan Gerber,3.243,41.373,786.072,744.699
2025-10-17,2025 National Championship,SA,Shelton Wright,Jesse Thompson,-1.997,-26.601,786.072,812.673
2025-10-17,2025 National Championship,SA,Shelton Wright,Steve Ducharme,-4.703,-64.134,786.072,850.206
2024-10-18,2024 National Championships,SA,Shelton Wright,Timothy Thompson,-0.498,-5.657,678.935,684.592
2024-10-18,2024 National Championships,SA,Shelton Wright,Jan Gerber,-0.680,-7.738,678.935,686.673
2024-10-18,2024 National Championships,SA,Shelton Wright,Charles Wright,-1.038,-11.843,678.935,690.778
2024-10-18,2024 National Championships,SA,Shelton Wright,Robert Seelig,-2.156,-24.845,678.935,703.780
2024-10-18,2024 National Championships,SA,Shelton Wright,Ryan Finch,-3.904,-45.665,678.935,724.600
2024-10-18,2024 National Championships,SA,Shelton Wright,Charles Krampert,-5.537,-65.686,678.935,744.621
2024-10-18,2024 National Championships,SA,Shelton Wright,Steve Ducharme,-6.842,-82.101,678.935,761.036
2025-6-28,2025 Sediv Divisional,SA,Charles Wright,Shelton Wright,0.787,8.402,644.750,636.348
2025-6-28,2025 Sediv Divisional,SA,Charles Wright,Austin Hulings,-1.470,-15.990,644.750,660.740
2025-6-28,2025 Sediv Divisional,SA,Charles Wright,Thomas Morris,-4.039,-44.917,644.750,689.667
2025-6-28,2025 Sediv Divisional,SA,Charles Wright,Casey Hamm,-4.075,-45.329,644.750,690.079
2025-6-28,2025 Sediv Divisional,SA,Charles Wright,Timothy Barker,-4.697,-52.524,644.750,697.274
2025-6-28,2025 Sediv Divisional,SA,Charles Wright,Jody Trivette,-5.245,-58.942,644.750,703.692
2025-6-28,2025 Sediv Divisional,SA,Charles Wright,Scott Francis,-5.608,-63.215,644.750,707.965
2025-6-28,2025 Sediv Divisional,SA,Charles Wright,Ken Nevins,-5.857,-66.162,644.750,710.912
2025-6-28,2025 Sediv Divisional,SA,Charles Wright,Jennifer Samardak,-6.832,-77.845,644.750,722.595
2024-08-10,2024 Sediv Divisional,SA,Charles Wright,Shelton Wright,0.430,4.068,570.169,566.101
2024-08-10,2024 Sediv Divisional,SA,Charles Wright,Robert Seelig,-0.004,-0.039,570.169,570.208
2024-08-10,2024 Sediv Divisional,SA,Charles Wright,Timothy Thompson,-0.355,-3.384,570.169,573.553
2024-08-10,2024 Sediv Divisional,SA,Charles Wright,Casey Hamm,-3.040,-29.635,570.169,599.804
2024-08-10,2024 Sediv Divisional,SA,Charles Wright,Michael Harbeson,-4.594,-45.389,570.169,615.558
2024-08-10,2024 Sediv Divisional,SA,Charles Wright,W. Thomas Morris,-5.571,-55.522,570.169,625.691
2024-08-10,2024 Sediv Divisional,SA,Charles Wright,Tristan Washburn,-5.604,-55.864,570.169,626.033
2024-08-10,2024 Sediv Divisional,SA,Charles Wright,Chris Mattingly,-10.427,-108.518,570.169,678.687
2024-08-10,2024 Sediv Divisional,SA,Charles Wright,James Lyvers,-15.040,-163.397,570.169,733.566
2024-08-10,2024 Sediv Divisional,SA,Charles Wright,Jennifer Samardak,-22.805,-267.564,570.169,837.733
2025-10-17,2025 National Championship,SA,Charles Wright,Timothy Thompson,1.708,20.747,739.231,718.484
2025-10-17,2025 National Championship,SA,Charles Wright,Robert Seelig,0.356,4.372,739.231,734.859
2025-10-17,2025 National Championship,SA,Charles Wright,Jan Gerber,-0.442,-5.468,739.231,744.699
2025-10-17,2025 National Championship,SA,Charles Wright,Shelton Wright,-3.685,-46.841,739.231,786.072
2025-10-17,2025 National Championship,SA,Charles Wright,Jesse Thompson,-5.679,-73.442,739.231,812.673
2025-10-17,2025 National Championship,SA,Charles Wright,Steve Ducharme,-8.378,-110.975,739.231,850.206
2024-10-18,2024 National Championships,SA,Charles Wright,Shelton Wright,1.038,11.843,690.778,678.935
2024-10-18,2024 National Championships,SA,Charles Wright,Timothy Thompson,0.540,6.186,690.778,684.592
2024-10-18,2024 National Championships,SA,Charles Wright,Jan Gerber,0.358,4.105,690.778,686.673
2024-10-18,2024 National Championships,SA,Charles Wright,Robert Seelig,-1.119,-13.002,690.778,703.780
2024-10-18,2024 National Championships,SA,Charles Wright,Ryan Finch,-2.868,-33.822,690.778,724.600
2024-10-18,2024 National Championships,SA,Charles Wright,Charles Krampert,-4.501,-53.843,690.778,744.621
2024-10-18,2024 National Championships,SA,Charles Wright,Steve Ducharme,-5.807,-70.258,690.778,761.036
2025-6-28,2025 Sediv Divisional,SA,Austin Hulings,Shelton Wright,2.257,24.392,660.740,636.348
2025-6-28,2025 Sediv Divisional,SA,Austin Hulings,Charles Wright,1.470,15.990,660.740,644.750
2025-6-28,2025 Sediv Divisional,SA,Austin Hulings,Thomas Morris,-2.571,-28.927,660.740,689.667
2025-6-28,2025 Sediv Divisional,SA,Austin Hulings,Casey Hamm,-2.606,-29.339,660.740,690.079
2025-6-28,2025 Sediv Divisional,SA,Austin Hulings,Timothy Barker,-3.228,-36.534,660.740,697.274
2025-6-28,2025 Sediv Divisional,SA,Austin Hulings,Jody Trivette,-3.778,-42.952,660.740,703.692
2025-6-28,2025 Sediv Divisional,SA,Austin Hulings,Scott Francis,-4.140,-47.225,660.740,707.965
2025-6-28,2025 Sediv Divisional,SA,Austin Hulings,Ken Nevins,-4.389,-50.172,660.740,710.912
2025-6-28,2025 Sediv Divisional,SA,Austin Hulings,Jennifer Samardak,-5.366,-61.855,660.740,722.595
2025-6-28,2025 Sediv Divisional,SA,Thomas Morris,Shelton Wright,4.825,53.319,689.667,636.348
2025-6-28,2025 Sediv Divisional,SA,Thomas Morris,Charles Wright,4.039,44.917,689.667,644.750
2025-6-28,2025 Sediv Divisional,SA,Thomas Morris,Austin Hulings,2.571,28.927,689.667,660.740
2025-6-28,2025 Sediv Divisional,SA,Thomas Morris,Casey Hamm,-0.036,-0.412,689.667,690.079
2025-6-28,2025 Sediv Divisional,SA,Thomas Morris,Timothy Barker,-0.658,-7.607,689.667,697.274
2025-6-28,2025 Sediv Divisional,SA,Thomas Morris,Jody Trivette,-1.208,-14.025,689.667,703.692
2025-6-28,2025 Sediv Divisional,SA,Thomas Morris,Scott Francis,-1.571,-18.298,689.667,707.965
2025-6-28,2025 Sediv Divisional,SA,Thomas Morris,Ken Nevins,-1.820,-21.245,689.667,710.912
2025-6-28,2025 Sediv Divisional,SA,Thomas Morris,Jennifer Samardak,-2.798,-32.928,689.667,722.595
2025-6-28,2025 Sediv Divisional,SA,Casey Hamm,Shelton Wright,4.861,53.731,690.079,636.348
2025-6-28,2025 Sediv Divisional,SA,Casey Hamm,Charles Wright,4.075,45.329,690.079,644.750
2025-6-28,2025 Sediv Divisional,SA,Casey Hamm,Austin Hulings,2.606,29.339,690.079,660.740
